HEXOSKINTIME,VALUE
372178208157,76
372178208413,76
372178208669,76
372178208925,76
372178209181,77
372178209437,77
372178209693,78
372178209949,79
372178210205,80
372178210461,81
372178210717,82
372178210973,82
372178211229,82
372178211485,82
372178211741,82
372178211997,82
372178212253,82
372178212509,83
372178212765,83
372178213021,82
372178213277,82
372178213533,81
372178213789,81
372178214045,81
372178214301,81
372178214557,81
372178214813,81
372178215069,81
372178215325,80
372178215581,78
372178215837,78
372178216093,77
372178216349,76
372178216605,76
372178216861,76
372178217117,76
372178217373,76
372178217629,75
372178217885,74
372178218141,74
372178218397,74
372178218653,74
372178218909,74
372178219165,75
372178219421,75
372178219677,76
372178219933,76
372178220189,77
372178220445,77
372178220701,78
372178220957,80
372178221213,81
372178221469,81
372178221725,81
372178221981,83
372178222237,84
372178222493,85
372178222749,86
372178223005,87
372178223261,88
372178223517,88
372178223773,88
372178224029,88
372178224285,87
372178224541,86
372178224797,86
372178225053,85
372178225309,84
372178225565,83
372178225821,82
372178226077,81
372178226333,81
372178226589,81
372178226845,82
372178227101,83
372178227357,83
372178227613,83
372178227869,83
372178228125,83
372178228381,84
372178228637,85
372178228893,87
372178229149,86
372178229405,86
372178229661,86
372178229917,86
372178230173,86
372178230429,86
372178230685,87
372178230941,87
372178231197,88
372178231453,88
372178231709,88
372178231965,89
372178232221,89
372178232477,87
372178232733,88
372178232989,87
372178233245,86
372178233501,86
372178233757,85
372178234013,84
372178234269,83
372178234525,83
372178234781,82
372178235037,82
372178235293,82
372178235549,79
372178235805,79
372178236061,79
372178236317,78
372178236573,78
372178236829,78
372178237085,79
372178237341,79
372178237597,80
372178237853,81
372178238109,81
372178238365,82
372178238621,83
372178238877,84
372178239133,85
372178239389,86
372178239645,86
372178239901,86
372178240157,86
372178240413,86
372178240669,85
372178240925,85
372178241181,84
372178241437,84
372178241693,84
372178241949,84
372178242205,84
372178242461,84
372178242717,85
372178242973,85
372178243229,85
372178243485,87
372178243741,88
372178243997,89
372178244253,89
372178244509,89
372178244765,89
372178245021,90
372178245277,90
372178245533,91
372178245789,91
372178246045,92
372178246301,93
372178246557,93
372178246813,94
372178247069,95
372178247325,96
372178247581,97
372178247837,98
372178248093,99
372178248349,99
372178248605,99
372178248861,99
372178249117,98
372178249373,97
372178249629,97
372178249885,97
372178250141,97
372178250397,98
372178250653,96
372178250909,96
372178251165,96
372178251421,96
372178251677,96
372178251933,96
372178252189,96
372178252445,96
372178252701,96
372178252957,96
372178253213,96
372178253469,96
372178253725,97
372178253981,96
372178254237,95
372178254493,93
372178254749,93
372178255005,92
372178255261,92
372178255517,92
372178255773,90
372178256029,89
372178256285,87
372178256541,87
372178256797,87
372178257053,87
372178257309,87
372178257565,87
372178257821,88
372178258077,88
372178258333,87
372178258589,87
372178258845,86
372178259101,87
372178259357,88
372178259613,88
372178259869,87
372178260125,86
372178260381,84
372178260637,83
372178260893,82
372178261149,81
372178261405,81
372178261661,80
372178261917,80
372178262173,79
372178262429,78
372178262685,78
372178262941,78
372178263197,78
372178263453,78
372178263709,78
372178263965,78
372178264221,79
372178264477,79
372178264733,79
372178264989,80
372178265245,80
372178265501,80
372178265757,81
372178266013,80
372178266269,80
372178266525,80
372178266781,79
372178267037,79
372178267293,80
372178267549,80
372178267805,81
372178268061,80
372178268317,80
372178268573,80
372178268829,80
372178269085,79
372178269341,78
372178269597,78
372178269853,78
372178270109,78
372178270365,78
372178270621,77
372178270877,77
372178271133,76
372178271389,75
372178271645,73
372178271901,73
372178272157,73
372178272413,73
372178272669,74
372178272925,74
372178273181,73
372178273437,73
372178273693,73
372178273949,72
372178274205,72
372178274461,72
372178274717,73
372178274973,73
372178275229,74
372178275485,74
372178275741,74
372178275997,74
372178276253,74
372178276509,74
372178276765,74
372178277021,75
372178277277,75
372178277533,75
372178277789,75
372178278045,76
372178278301,76
372178278557,77
372178278813,77
372178279069,77
372178279325,78
372178279581,79
372178279837,82
372178280093,84
372178280349,87
372178280605,90
372178280861,93
372178281117,95
372178281373,97
372178281629,100
372178281885,100
372178282141,100
372178282397,101
372178282653,101
372178282909,100
372178283165,100
372178283421,98
372178283677,98
372178283933,96
372178284189,95
372178284445,92
372178284701,91
372178284957,91
372178285213,91
372178285469,90
372178285725,88
372178285981,88
372178286237,87
372178286493,85
372178286749,85
372178287005,84
372178287261,83
372178287517,83
372178287773,83
372178288029,83
372178288285,83
372178288541,83
372178288797,82
372178289053,82
372178289309,81
372178289565,80
372178289821,80
372178290077,81
372178290333,81
372178290589,83
372178290845,84
372178291101,85
372178291357,86
372178291613,87
372178291869,88
372178292125,89
372178292381,90
372178292637,90
372178292893,90
372178293149,90
372178293405,89
372178293661,88
372178293917,87
372178294173,85
372178294429,84
372178294685,83
372178294941,81
372178295197,80
372178295453,80
372178295709,79
372178295965,79
372178296221,81
372178296477,81
372178296733,83
372178296989,84
372178297245,86
372178297501,86
372178297757,86
372178298013,86
372178298269,87
372178298525,87
372178298781,88
372178299037,88
372178299293,88
372178299549,88
372178299805,88
372178300061,87
372178300317,87
372178300573,87
372178300829,87
372178301085,87
372178301341,86
372178301597,86
372178301853,85
372178302109,83
372178302365,83
372178302621,82
372178302877,82
372178303133,82
372178303389,83
372178303645,83
372178303901,83
372178304157,83
372178304413,84
372178304669,85
372178304925,87
372178305181,88
372178305437,89
372178305693,89
372178305949,90
372178306205,90
372178306461,91
372178306717,91
372178306973,91
372178307229,89
372178307485,89
372178307741,87
372178307997,86
372178308253,86
372178308509,86
372178308765,84
372178309021,84
372178309277,84
372178309533,85
372178309789,86
372178310045,86
372178310301,88
372178310557,89
372178310813,90
372178311069,91
372178311325,93
372178311581,92
372178311837,92
372178312093,91
372178312349,90
372178312605,90
372178312861,90
372178313117,88
372178313373,86
372178313629,85
372178313885,84
372178314141,83
372178314397,83
372178314653,82
372178314909,82
372178315165,82
372178315421,82
372178315677,82
372178315933,82
372178316189,82
372178316445,82
372178316701,82
372178316957,82
372178317213,82
372178317469,82
372178317725,82
372178317981,84
372178318237,84
372178318493,87
372178318749,87
372178319005,87
372178319261,89
372178319517,90
372178319773,91
372178320029,92
372178320285,92
372178320541,92
372178320797,92
372178321053,92
372178321309,92
372178321565,92
372178321821,92
372178322077,92
372178322333,92
372178322589,92
372178322845,92
372178323101,94
372178323357,93
372178323613,93
372178323869,93
372178324125,93
372178324381,93
372178324637,93
372178324893,93
372178325149,93
372178325405,93
372178325661,93
372178325917,93
372178326173,93
372178326429,91
372178326685,92
372178326941,92
372178327197,93
372178327453,93
372178327709,94
372178327965,97
372178328221,97
372178328477,97
372178328733,97
372178328989,97
372178329245,97
372178329501,97
372178329757,97
372178330013,97
372178330269,97
372178330525,97
372178330781,97
372178331037,97
372178331293,97
372178331549,97
372178331805,97
372178332061,97
372178332317,97
372178332573,94
372178332829,94
372178333085,94
372178333341,93
372178333597,93
372178333853,92
372178334109,91
372178334365,92
372178334621,92
372178334877,92
372178335133,92
372178335389,93
372178335645,93
372178335901,93
372178336157,93
372178336413,93
372178336669,93
372178336925,93
372178337181,93
372178337437,94
372178337693,94
372178337949,95
372178338205,95
372178338461,95
372178338717,95
372178338973,95
372178339229,95
372178339485,95
372178339741,95
372178339997,95
372178340253,95
372178340509,95
372178340765,95
372178341021,97
372178341277,98
372178341533,95
372178341789,95
372178342045,94
372178342301,94
372178342557,94
372178342813,95
372178343069,95
372178343325,95
372178343581,95
372178343837,95
372178344093,95
372178344349,95
372178344605,95
372178344861,95
372178345117,95
372178345373,95
372178345629,95
372178345885,95
372178346141,95
372178346397,94
372178346653,94
372178346909,93
372178347165,92
372178347421,92
372178347677,92
372178347933,93
372178348189,93
372178348445,93
372178348701,93
372178348957,92
372178349213,92
372178349469,92
372178349725,93
372178349981,93
372178350237,93
372178350493,93
372178350749,92
372178351005,92
372178351261,92
372178351517,92
372178351773,92
372178352029,92
372178352285,92
372178352541,92
372178352797,94
372178353053,95
372178353309,97
372178353565,98
372178353821,97
372178354077,97
372178354333,99
372178354589,99
372178354845,99
372178355101,99
372178355357,99
372178355613,98
372178355869,96
372178356125,94
372178356381,92
372178356637,87
372178356893,85
372178357149,84
372178357405,82
372178357661,82
372178357917,81
372178358173,79
372178358429,78
372178358685,76
372178358941,76
372178359197,76
372178359453,76
372178359709,76
372178359965,77
372178360221,78
372178360477,80
372178360733,80
372178360989,80
372178361245,81
372178361501,81
372178361757,81
372178362013,81
372178362269,81
372178362525,80
372178362781,80
372178363037,81
372178363293,81
372178363549,81
372178363805,81
372178364061,81
372178364317,81
372178364573,81
372178364829,81
372178365085,81
372178365341,81
372178365597,81
372178365853,82
372178366109,82
372178366365,82
372178366621,82
372178366877,83
372178367133,89
372178367389,89
372178367645,89
372178367901,89
372178368157,89
372178368413,92
372178368669,92
372178368925,92
372178369181,92
372178369437,92
372178369693,93
372178369949,92
372178370205,92
372178370461,92
372178370717,91
372178370973,91
372178371229,91
372178371485,91
372178371741,89
372178371997,86
372178372253,84
372178372509,84
372178372765,85
372178373021,86
372178373277,86
372178373533,85
372178373789,85
372178374045,85
372178374301,85
372178374557,85
372178374813,85
372178375069,85
372178375325,85
372178375581,85
372178375837,85
372178376093,85
372178376349,85
372178376605,85
372178376861,85
372178377117,84
372178377373,84
372178377629,83
372178377885,83
372178378141,82
372178378397,80
372178378653,79
372178378909,78
372178379165,78
372178379421,77
372178379677,76
372178379933,76
372178380189,75
372178380445,75
372178380701,75
372178380957,74
372178381213,74
372178381469,73
372178381725,73
372178381981,74
372178382237,75
372178382493,76
372178382749,77
372178383005,77
372178383261,77
372178383517,77
372178383773,78
372178384029,78
372178384285,79
372178384541,82
372178384797,82
372178385053,82
372178385309,82
372178385565,83
372178385821,84
372178386077,85
372178386333,85
372178386589,85
372178386845,85
372178387101,85
372178387357,85
372178387613,86
372178387869,86
372178388125,88
372178388381,88
372178388637,88
372178388893,87
372178389149,83
372178389405,83
372178389661,82
372178389917,81
372178390173,80
372178390429,79
372178390685,78
372178390941,77
372178391197,77
372178391453,75
372178391709,74
372178391965,74
372178392221,74
372178392477,74
372178392733,75
372178392989,75
372178393245,76
372178393501,76
372178393757,76
372178394013,76
372178394269,76
372178394525,76
372178394781,76
372178395037,76
372178395293,76
372178395549,76
372178395805,76
372178396061,77
372178396317,77
372178396573,78
372178396829,79
372178397085,79
372178397341,80
372178397597,81
372178397853,81
372178398109,82
372178398365,82
372178398621,83
372178398877,83
372178399133,83
372178399389,83
372178399645,83
372178399901,83
372178400157,83
372178400413,84
372178400669,84
372178400925,84
372178401181,84
372178401437,84
372178401693,84
372178401949,85
372178402205,85
372178402461,85
372178402717,85
372178402973,86
372178403229,89
372178403485,89
372178403741,89
372178403997,90
372178404253,91
372178404509,92
372178404765,92
372178405021,92
372178405277,91
372178405533,89
372178405789,88
372178406045,87
372178406301,87
372178406557,86
372178406813,85
372178407069,85
372178407325,85
372178407581,85
372178407837,84
372178408093,82
372178408349,82
372178408605,81
372178408861,82
372178409117,82
372178409373,82
