HEXOSKINTIME,VALUE
372197295150,117
372197295406,111
372197295662,107
372197295918,108
372197296174,111
372197296430,111
372197296686,106
372197296942,104
372197297198,107
372197297454,113
372197297710,0
372197297966,0
372197298222,116
372197298478,114
372197298734,108
372197298990,104
372197299246,104
372197299502,107
372197299758,109
372197300014,110
372197300270,111
372197300526,114
372197300782,113
372197301038,112
372197301294,111
372197301550,110
372197301806,109
372197302062,107
372197302318,108
372197302574,109
372197302830,108
372197303086,108
372197303342,108
372197303598,108
372197303854,109
372197304110,109
372197304366,109
372197304622,0
372197304878,111
372197305134,112
372197305390,107
372197305646,94
372197305902,90
372197306158,97
372197306414,106
372197306670,113
372197306926,114
372197307182,110
372197307438,109
372197307694,108
372197307950,104
372197308206,95
372197308462,89
372197308718,93
372197308974,101
372197309230,105
372197309486,107
372197309742,108
372197309998,108
372197310254,113
372197310510,117
372197310766,117
372197311022,114
372197311278,113
372197311534,115
372197311790,115
372197312046,111
372197312302,109
372197312558,116
372197312814,123
372197313070,118
372197313326,131
372197313582,160
372197313838,167
372197314094,159
372197314350,139
372197314606,115
372197314862,106
372197315118,109
372197315374,113
372197315630,113
372197315886,109
372197316142,100
372197316398,94
372197316654,101
372197316910,109
372197317166,108
372197317422,104
372197317678,104
372197317934,107
372197318190,0
372197318446,109
372197318702,110
372197318958,109
372197319214,107
372197319470,104
372197319726,104
372197319982,107
372197320238,111
372197320494,112
372197320750,110
372197321006,108
372197321262,106
372197321518,107
372197321774,111
372197322030,111
372197322286,109
372197322542,110
372197322798,114
372197323054,115
372197323310,113
372197323566,111
372197323822,111
372197324078,111
372197324334,110
372197324590,109
372197324846,109
372197325102,108
372197325358,106
372197325614,104
372197325870,106
372197326126,108
372197326382,109
372197326638,108
372197326894,108
372197327150,108
372197327406,107
372197327662,107
372197327918,104
372197328174,100
372197328430,0
372197328686,99
372197328942,101
372197329198,105
372197329454,108
372197329710,110
372197329966,111
372197330222,107
372197330478,102
372197330734,101
372197330990,103
372197331246,106
372197331502,108
372197331758,110
372197332014,109
372197332270,109
372197332526,112
372197332782,111
372197333038,109
372197333294,108
372197333550,106
372197333806,105
372197334062,105
372197334318,106
372197334574,106
372197334830,107
372197335086,108
372197335342,108
372197335598,107
372197335854,107
372197336110,127
372197336366,157
372197336622,139
372197336878,102
372197337134,100
372197337390,112
372197337646,112
372197337902,103
372197338158,96
372197338414,96
372197338670,101
372197338926,106
372197339182,109
372197339438,110
372197339694,111
372197339950,110
372197340206,109
372197340462,112
372197340718,114
372197340974,111
372197341230,111
372197341486,119
372197341742,124
372197341998,119
372197342254,111
372197342510,108
372197342766,107
372197343022,108
372197343278,109
372197343534,109
372197343790,108
372197344046,107
372197344302,106
372197344558,103
372197344814,104
372197345070,109
372197345326,113
372197345582,112
372197345838,111
372197346094,108
372197346350,106
372197346606,107
372197346862,108
372197347118,105
372197347374,103
372197347630,106
372197347886,112
372197348142,113
372197348398,108
372197348654,104
372197348910,107
372197349166,114
372197349422,116
372197349678,112
372197349934,108
372197350190,108
372197350446,107
372197350702,108
372197350958,0
372197351214,108
372197351470,107
372197351726,107
372197351982,107
372197352238,110
372197352494,115
372197352750,117
372197353006,115
372197353262,112
372197353518,109
372197353774,106
372197354030,106
372197354286,108
372197354542,108
372197354798,106
372197355054,105
372197355310,106
372197355566,107
372197355822,106
372197356078,105
372197356334,105
372197356590,107
372197356846,109
372197357102,109
372197357358,108
372197357614,108
372197357870,109
372197358126,106
372197358382,103
372197358638,103
372197358894,108
372197359150,112
372197359406,111
372197359662,110
372197359918,111
372197360174,112
372197360430,110
372197360686,109
372197360942,110
372197361198,112
372197361454,112
372197361710,112
372197361966,112
372197362222,112
372197362478,113
372197362734,113
372197362990,112
372197363246,110
372197363502,109
372197363758,111
372197364014,113
372197364270,112
372197364526,112
372197364782,112
372197365038,110
372197365294,106
372197365550,104
372197365806,103
372197366062,107
372197366318,112
372197366574,113
372197366830,113
372197367086,114
372197367342,116
372197367598,115
372197367854,114
372197368110,118
372197368366,121
372197368622,118
372197368878,112
372197369134,110
372197369390,110
372197369646,111
372197369902,110
372197370158,108
372197370414,111
372197370670,115
372197370926,114
372197371182,110
372197371438,105
372197371694,106
372197371950,109
372197372206,110
372197372462,107
372197372718,105
372197372974,105
372197373230,107
372197373486,109
372197373742,109
372197373998,109
372197374254,108
372197374510,107
372197374766,108
372197375022,111
372197375278,115
372197375534,116
372197375790,115
372197376046,112
372197376302,108
372197376558,106
372197376814,108
372197377070,111
372197377326,110
372197377582,105
372197377838,103
372197378094,104
372197378350,103
372197378606,101
372197378862,100
372197379118,0
372197379374,0
372197379630,0
372197379886,102
372197380142,106
372197380398,103
372197380654,97
372197380910,103
372197381166,115
372197381422,116
372197381678,110
372197381934,108
372197382190,111
372197382446,116
372197382702,0
372197382958,0
372197383214,115
372197383470,111
372197383726,106
372197383982,103
372197384238,107
372197384494,110
372197384750,110
372197385006,108
372197385262,107
372197385518,107
372197385774,110
372197386030,0
372197386286,113
372197386542,113
372197386798,111
372197387054,108
372197387310,107
372197387566,106
372197387822,106
372197388078,109
372197388334,113
372197388590,114
372197388846,110
372197389102,107
372197389358,108
372197389614,110
372197389870,130
372197390126,155
372197390382,132
372197390638,93
372197390894,109
372197391150,154
372197391406,156
372197391662,125
372197391918,106
372197392174,102
372197392430,105
372197392686,108
372197392942,109
372197393198,109
372197393454,109
372197393710,109
372197393966,107
372197394222,105
372197394478,106
372197394734,110
372197394990,113
372197395246,113
372197395502,113
372197395758,113
372197396014,110
372197396270,107
372197396526,108
372197396782,111
372197397038,112
372197397294,111
372197397550,108
372197397806,106
372197398062,105
372197398318,107
372197398574,118
372197398830,140
372197399086,144
372197399342,118
372197399598,95
372197399854,98
372197400110,111
372197400366,112
372197400622,105
372197400878,103
372197401134,105
372197401390,106
372197401646,108
372197401902,109
372197402158,109
372197402414,107
372197402670,105
372197402926,105
372197403182,106
372197403438,107
372197403694,107
372197403950,108
372197404206,108
372197404462,107
372197404718,106
372197404974,107
372197405230,107
372197405486,108
372197405742,108
372197405998,108
372197406254,108
372197406510,106
372197406766,105
372197407022,106
372197407278,107
372197407534,107
372197407790,107
372197408046,105
372197408302,104
372197408558,0
372197408814,0
372197409070,105
372197409326,106
372197409582,106
372197409838,106
372197410094,106
372197410350,105
372197410606,105
372197410862,106
372197411118,107
372197411374,107
372197411630,108
372197411886,110
372197412142,110
372197412398,109
372197412654,109
372197412910,109
372197413166,109
372197413422,108
372197413678,108
372197413934,109
372197414190,105
372197414446,98
372197414702,98
372197414958,102
372197415214,105
372197415470,0
372197415726,107
372197415982,108
372197416238,109
372197416494,109
372197416750,108
372197417006,109
372197417262,110
372197417518,110
372197417774,109
372197418030,109
372197418286,109
372197418542,109
372197418798,110
372197419054,110
372197419310,111
372197419566,112
372197419822,112
372197420078,112
372197420334,110
372197420590,109
372197420846,109
372197421102,109
372197421358,110
372197421614,111
372197421870,113
372197422126,113
372197422382,113
372197422638,114
372197422894,115
372197423150,113
372197423406,110
372197423662,108
372197423918,107
372197424174,108
372197424430,108
372197424686,107
372197424942,107
372197425198,107
372197425454,108
372197425710,109
372197425966,109
372197426222,109
372197426478,109
372197426734,108
372197426990,109
372197427246,109
372197427502,110
372197427758,111
372197428014,111
372197428270,111
372197428526,112
372197428782,111
372197429038,111
372197429294,112
372197429550,113
372197429806,113
372197430062,113
372197430318,112
372197430574,109
372197430830,109
372197431086,111
372197431342,112
372197431598,111
372197431854,109
372197432110,107
372197432366,106
372197432622,108
372197432878,112
372197433134,114
372197433390,113
372197433646,110
372197433902,109
372197434158,109
372197434414,110
372197434670,111
372197434926,112
372197435182,111
372197435438,110
372197435694,109
372197435950,108
372197436206,108
372197436462,110
372197436718,111
372197436974,131
372197437230,161
372197437486,153
372197437742,121
372197437998,105
372197438254,103
372197438510,105
372197438766,106
372197439022,106
372197439278,105
372197439534,104
372197439790,107
372197440046,112
372197440302,113
372197440558,110
372197440814,109
372197441070,112
372197441326,114
372197441582,113
372197441838,112
372197442094,113
372197442350,113
372197442606,114
372197442862,114
372197443118,113
372197443374,112
372197443630,113
372197443886,116
372197444142,116
372197444398,112
372197444654,109
372197444910,110
372197445166,111
372197445422,111
372197445678,110
372197445934,111
372197446190,110
372197446446,109
372197446702,111
372197446958,114
372197447214,113
372197447470,111
372197447726,112
372197447982,114
372197448238,113
372197448494,109
372197448750,108
372197449006,109
372197449262,111
372197449518,129
372197449774,159
372197450030,152
372197450286,120
372197450542,104
372197450798,104
372197451054,110
372197451310,113
372197451566,112
372197451822,111
372197452078,115
372197452334,116
372197452590,113
372197452846,108
372197453102,106
372197453358,107
372197453614,109
372197453870,111
372197454126,113
372197454382,113
372197454638,111
372197454894,109
372197455150,110
372197455406,111
372197455662,111
372197455918,112
372197456174,113
372197456430,114
372197456686,114
372197456942,115
372197457198,113
372197457454,111
372197457710,0
372197457966,110
372197458222,109
372197458478,110
372197458734,110
372197458990,110
372197459246,110
372197459502,109
372197459758,108
372197460014,111
372197460270,118
372197460526,121
372197460782,119
372197461038,116
372197461294,112
372197461550,109
372197461806,107
372197462062,106
372197462318,106
372197462574,105
372197462830,106
372197463086,108
372197463342,111
372197463598,113
372197463854,113
372197464110,111
372197464366,111
372197464622,111
372197464878,110
372197465134,108
372197465390,105
372197465646,102
372197465902,105
372197466158,109
372197466414,112
372197466670,113
372197466926,113
372197467182,111
372197467438,110
372197467694,110
372197467950,111
372197468206,111
372197468462,111
372197468718,112
372197468974,111
372197469230,111
372197469486,112
372197469742,113
372197469998,110
372197470254,0
372197470510,0
372197470766,108
372197471022,110
372197471278,112
372197471534,113
372197471790,113
372197472046,115
372197472302,117
372197472558,114
372197472814,111
372197473070,110
372197473326,109
372197473582,109
372197473838,108
372197474094,107
372197474350,107
372197474606,110
372197474862,113
372197475118,113
372197475374,0
372197475630,114
372197475886,114
372197476142,112
372197476398,110
372197476654,111
